,post_uuid,user_uuid,influence_power,user_follower_count,user_influencer_tier,post_crosspost_count,post_quote_count,post_like_count,post_dislike_count,post_reply_count,post_engagement_count,mentions,hashtags,url_count,string_token_count,pii_token_count,risk_score,pii_detected,pii_disclosed,post_uuids_replied_to,time_elapsed,collection_name,is_comment,is_text_starter,timestamp,cluster_name,urls
9129,d80f0d43-09b9-41f2-8caa-85e710dde972,075975a5-bd50-4891-979f-2241557df44d,1.312725165894642e-06,7,NON_INFLUENCER,0,,4,0,0,4,[],[],0,6,0,1.0,False,[],['5adbec1a-1f40-43dc-aed1-9c43815db805'],5700,top_conversations_2023-09-18,True,True,2023-09-18 15:07:08,top_conversations_2023-09-18_graph-6,[]
9130,405e3027-f236-4424-99cc-f0c0dc7975bd,0b895044-21f8-4bc2-bddb-71233ca9262d,1.31943681896573e-06,6,NON_INFLUENCER,0,,1,0,1,2,[],[],0,4,0,1.0,False,[],['b7f0606f-25af-4eae-9b3b-2658f5f3e97e'],14382,top_conversations_2023-09-18,True,True,2023-09-18 17:31:50,top_conversations_2023-09-18_graph-6,[]
9131,3b907ab8-7088-4b28-8b69-156171c465eb,bdd6c8dc-7821-43f8-bb08-62c3774ff1f5,1.5089457569086378e-07,6959,NANO_INFLUENCER,0,,65,0,1,66,[],[],0,10,0,1.0,False,[],['5ee5ade8-4791-4435-8402-88e80c10fb43'],7040,top_conversations_2023-09-18,True,True,2023-09-18 15:29:28,top_conversations_2023-09-18_graph-6,[]
9132,2dcf72cd-a61c-43a1-8672-759e467394d5,5c6d00e5-96bc-4767-9b75-e9ac744c1944,1.5089455510665977e-07,16,NON_INFLUENCER,0,,7,0,1,8,[],[],0,4,0,1.0,False,[],['5ee5ade8-4791-4435-8402-88e80c10fb43'],7087,top_conversations_2023-09-18,True,True,2023-09-18 15:30:15,top_conversations_2023-09-18_graph-6,[]
9133,f80f7c5f-e262-4fa8-a23a-17c8ff5c97b7,e3415403-2054-439e-b0cc-6d9fa3ab39d3,1.501230467944067e-07,17,NON_INFLUENCER,0,,1,0,0,1,[],[],0,7,1,3.0,True,['PERSON'],['5ee5ade8-4791-4435-8402-88e80c10fb43'],16883,top_conversations_2023-09-18,True,True,2023-09-18 18:13:31,top_conversations_2023-09-18_graph-6,[]
9134,1a554eff-9cc2-48da-b9a9-434d31941132,ea7bab3d-e427-40ea-8c6b-a738fe8253f9,1.5089449377074454e-07,15,NON_INFLUENCER,0,,7,0,3,10,[],[],0,18,1,2.0,True,['LOCATION'],['79b1e941-a8b4-4c58-987b-8821babb8487'],13506,top_conversations_2023-09-18,True,True,2023-09-18 17:17:14,top_conversations_2023-09-18_graph-6,[]
9135,ee221074-c5fd-48fc-8d57-c41c8104061d,bdd6c8dc-7821-43f8-bb08-62c3774ff1f5,1.4858795906549684e-07,6959,NANO_INFLUENCER,0,,1,0,0,1,[],[],0,1,0,1.0,False,[],['6ed3aeed-c988-499e-8d96-bec6e189ce43'],9356,top_conversations_2023-09-18,True,True,2023-09-18 16:08:04,top_conversations_2023-09-18_graph-6,[]
9136,007f1b1d-d7a9-4b55-8c3a-dac3fbe3724c,55ea5306-ab11-4bd4-b111-71365cfabd6c,1.380351030858621e-07,9,NON_INFLUENCER,0,,14,0,2,16,[],[],0,3,0,1.0,False,[],['5206a014-fef7-455d-a4d1-ffabf152489d'],7384,top_conversations_2023-09-18,True,True,2023-09-18 15:35:12,top_conversations_2023-09-18_graph-6,[]
9137,14771569-68df-443e-b2cc-ecec62ffad29,6567be52-b6e8-4582-a5fb-0809d6724b8d,1.3663794466616636e-07,3,NON_INFLUENCER,0,,1,0,0,1,[],[],0,14,0,1.0,False,[],['5206a014-fef7-455d-a4d1-ffabf152489d'],12139,top_conversations_2023-09-18,True,True,2023-09-18 16:54:27,top_conversations_2023-09-18_graph-6,[]
9138,8c64f263-58a8-4974-ba6d-b51a80c0bfa6,22c80791-47b2-4f50-87b3-612e0ee1895f,1.13162943542446e-07,16,NON_INFLUENCER,0,,3,0,0,3,[],[],0,2,0,1.0,False,[],['d1cb0116-68c5-4a9e-b2d6-fd5ffc3f99eb'],16304,top_conversations_2023-09-18,True,True,2023-09-18 18:03:52,top_conversations_2023-09-18_graph-6,[]
9139,3254c5f5-e5b1-4ceb-9d7e-9fa3b4949df4,97e1d094-5ddd-4f4e-b3ab-37122ecf2707,1.13162943542446e-07,2,NON_INFLUENCER,0,,1,0,0,1,[],[],0,15,0,1.0,False,[],['d1cb0116-68c5-4a9e-b2d6-fd5ffc3f99eb'],16414,top_conversations_2023-09-18,True,True,2023-09-18 18:05:42,top_conversations_2023-09-18_graph-6,[]
9140,0415ca30-5e1a-4b6e-91f3-6385b8a21568,d98479d6-7cbf-40a0-8bff-34e93b9747d9,1.1675703257510557e-07,9,NON_INFLUENCER,0,,3,0,0,3,[],[],0,7,0,1.0,False,[],['4911882a-15d6-4df6-a7de-1b6fcfd6616f'],13183,top_conversations_2023-09-18,True,True,2023-09-18 17:11:51,top_conversations_2023-09-18_graph-6,[]
9141,e4bb9be3-325b-448f-a532-bc580e8f4de6,8847d588-e415-434e-b647-cb25055571e4,1.1675703257510557e-07,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,7,0,1.0,False,[],['4911882a-15d6-4df6-a7de-1b6fcfd6616f'],15460,top_conversations_2023-09-18,True,True,2023-09-18 17:49:48,top_conversations_2023-09-18_graph-6,[]
9142,8052d254-e438-436b-b9d3-7f6ad86053cb,5856e5ae-e7e9-4d1d-8ddd-ea52a6a27ac1,9.833719267345423e-08,2,NON_INFLUENCER,0,,7,0,1,8,[],[],0,10,1,2.0,True,['LOCATION'],['52a2d680-4189-42cb-921c-aa304f6f9907'],14832,top_conversations_2023-09-18,True,True,2023-09-18 17:39:20,top_conversations_2023-09-18_graph-6,[]
9143,94a3b64e-880b-4390-9062-a9ebcbd714f6,e42b294f-e6f1-4aee-b54f-f9a4c1df18c4,9.8845148368563e-08,9,NON_INFLUENCER,0,,2,0,1,3,[],[],0,31,2,2.0,True,['LOCATION'],['25e4e58e-97e5-45b2-bf30-29202355183a'],6981,top_conversations_2023-09-18,True,True,2023-09-18 15:28:29,top_conversations_2023-09-18_graph-6,[]
9144,55c708be-98f4-4a5d-9c34-6c019e0f8c09,f3486a51-b59b-426e-9c03-a6a6b3949759,1.1371888948741498e-07,6,NON_INFLUENCER,0,,5,0,1,6,[],[],0,57,3,2.0,True,['LOCATION'],['60dd59e2-2c80-4bb7-b950-28f1b6da6567'],13729,top_conversations_2023-09-18,True,True,2023-09-18 17:20:57,top_conversations_2023-09-18_graph-6,[]
9145,0feb5cab-3fc0-4262-836a-c2ccc396b985,d857f1d3-f507-4c49-bf5b-07a4f25bb850,1.1255608435071617e-07,20,NON_INFLUENCER,0,,1,0,0,1,[],[],0,1,0,1.0,False,[],['e4e85dc5-da6c-4584-902d-5988a45b4ecc'],15591,top_conversations_2023-09-18,True,True,2023-09-18 17:51:59,top_conversations_2023-09-18_graph-6,[]
9146,8233e5d2-1468-415a-b629-30485df37799,5426165f-ffe9-4b69-b8b6-61c8507fa879,9.386062984557759e-08,5,NON_INFLUENCER,0,,1,0,0,1,[],[],0,3,0,1.0,False,[],['405e3027-f236-4424-99cc-f0c0dc7975bd'],14401,top_conversations_2023-09-18,True,True,2023-09-18 17:32:09,top_conversations_2023-09-18_graph-6,[]
9147,c93ba58e-6737-425a-af80-2c069c8acaa6,d59009ca-3c50-42fd-abbe-75d06ef423fc,1.0845693605042923e-08,26,NON_INFLUENCER,0,,34,0,2,36,[],[],0,6,0,1.0,False,[],['3b907ab8-7088-4b28-8b69-156171c465eb'],9141,top_conversations_2023-09-18,True,True,2023-09-18 16:04:29,top_conversations_2023-09-18_graph-6,[]
9148,c9d7a1a6-8696-4c8f-85fd-8d39f11e704e,69ff610f-8c3f-4388-b2c4-acd755823c0d,1.0845404244565468e-08,39,NON_INFLUENCER,0,,15,0,3,18,[],[],0,7,0,1.0,False,[],['2dcf72cd-a61c-43a1-8672-759e467394d5'],7187,top_conversations_2023-09-18,True,True,2023-09-18 15:31:55,top_conversations_2023-09-18_graph-6,[]
9149,c099935e-d1b5-48ce-ae6b-6613e1229f7f,01091f01-f0d6-425e-afdc-9593998e2525,1.0735064046784974e-08,11,NON_INFLUENCER,0,,1,0,0,1,[],[],0,9,0,1.0,False,[],['1a554eff-9cc2-48da-b9a9-434d31941132'],15221,top_conversations_2023-09-18,True,True,2023-09-18 17:45:49,top_conversations_2023-09-18_graph-6,[]
9150,68a4bc47-a84f-4c26-adbd-f369bb14b14f,f6773ee3-89fe-4eaa-80e8-176145cee0de,1.0789669277409854e-08,9,NON_INFLUENCER,0,,1,0,1,2,[],[],0,51,1,2.0,True,['DATE_TIME'],['1a554eff-9cc2-48da-b9a9-434d31941132'],15487,top_conversations_2023-09-18,True,True,2023-09-18 17:50:15,top_conversations_2023-09-18_graph-6,[]
9151,1d9681ab-7ffb-4ffd-9cea-69534c4b61d0,e3415403-2054-439e-b0cc-6d9fa3ab39d3,1.0735064046784974e-08,17,NON_INFLUENCER,0,,1,0,0,1,[],[],0,8,1,3.0,True,['PERSON'],['1a554eff-9cc2-48da-b9a9-434d31941132'],16970,top_conversations_2023-09-18,True,True,2023-09-18 18:14:58,top_conversations_2023-09-18_graph-6,[]
9152,9533155d-e29c-40b7-af02-9feae46c0130,70f49f5b-736c-420a-a7fe-cd3f5e5231ec,9.820210368859665e-09,2,NON_INFLUENCER,0,,1,0,0,1,[],[],0,1,0,1.0,False,[],['007f1b1d-d7a9-4b55-8c3a-dac3fbe3724c'],15406,top_conversations_2023-09-18,True,True,2023-09-18 17:48:54,top_conversations_2023-09-18_graph-6,[]
9153,e9943c1c-b67e-482b-afb3-ec0c173ba869,e3415403-2054-439e-b0cc-6d9fa3ab39d3,9.820210368859665e-09,17,NON_INFLUENCER,0,,1,0,0,1,[],[],0,1,0,1.0,False,[],['007f1b1d-d7a9-4b55-8c3a-dac3fbe3724c'],17031,top_conversations_2023-09-18,True,True,2023-09-18 18:15:59,top_conversations_2023-09-18_graph-6,[]
9154,1a71a7d6-ac82-425a-977b-43fd16eb540f,5f974332-c34f-4261-ba78-8619975a46aa,6.995987959205674e-09,48,NON_INFLUENCER,0,,1,0,0,1,[],[],0,6,0,1.0,False,[],['8052d254-e438-436b-b9d3-7f6ad86053cb'],16934,top_conversations_2023-09-18,True,True,2023-09-18 18:14:22,top_conversations_2023-09-18_graph-6,[]
9155,52075ea5-cdbf-48c3-9bc6-51f088579536,69c8bda8-155d-4a7b-8986-95236bb0fa92,7.032125374055329e-09,4,NON_INFLUENCER,0,,1,0,0,1,[],[],0,5,1,2.0,True,['LOCATION'],['94a3b64e-880b-4390-9062-a9ebcbd714f6'],15208,top_conversations_2023-09-18,True,True,2023-09-18 17:45:36,top_conversations_2023-09-18_graph-6,[]
9156,4e45b432-6419-4b57-911c-e71bde9503ad,5174ea14-d4f1-4c3b-9460-f54693693a70,8.173010948078477e-09,15,NON_INFLUENCER,0,,3,0,2,5,[],[],0,35,0,1.0,False,[],['55c708be-98f4-4a5d-9c34-6c019e0f8c09'],13973,top_conversations_2023-09-18,True,True,2023-09-18 17:25:01,top_conversations_2023-09-18_graph-6,[]
9157,bcc5c2a9-0e40-470e-960e-8d235199d8ff,05f70c68-ed1b-4121-9e15-99df71cf9ae0,7.834233328858414e-10,19,NON_INFLUENCER,0,,14,0,3,17,[],[],0,19,1,3.0,True,['PERSON'],['c93ba58e-6737-425a-af80-2c069c8acaa6'],9705,top_conversations_2023-09-18,True,True,2023-09-18 16:13:53,top_conversations_2023-09-18_graph-6,[]
9158,3c21ca67-077e-4c55-af68-4c3ec30287bb,32e7df2e-632e-490c-b1c5-719c49dcc79b,7.715288964570874e-10,6,NON_INFLUENCER,0,,1,0,0,1,[],[],0,6,0,1.0,False,[],['c93ba58e-6737-425a-af80-2c069c8acaa6'],12128,top_conversations_2023-09-18,True,True,2023-09-18 16:54:16,top_conversations_2023-09-18_graph-6,[]
9159,497e4518-c710-4db0-92bf-7a80fa37d510,915330bd-c4a7-4578-9d5f-7f7baf0134dc,7.754527485403833e-10,4,NON_INFLUENCER,0,,2,0,1,3,[],[],0,1,1,3.0,True,['PERSON'],['c9d7a1a6-8696-4c8f-85fd-8d39f11e704e'],7728,top_conversations_2023-09-18,True,True,2023-09-18 15:40:56,top_conversations_2023-09-18_graph-6,[]
9160,bdd55b2d-c977-4c27-8f0c-038dd898e59c,ad74620b-bc26-4b4e-8e07-624f20181efd,7.754527485403833e-10,9,NON_INFLUENCER,0,,0,0,1,1,[],[],0,5,0,1.0,False,[],['c9d7a1a6-8696-4c8f-85fd-8d39f11e704e'],7714,top_conversations_2023-09-18,True,True,2023-09-18 15:40:42,top_conversations_2023-09-18_graph-6,[]
9161,6e06fb30-c687-42b0-9b4e-9fc0857d9352,1713c1b0-4bd1-4949-a7cd-27d7d629abd5,7.675435001101544e-10,3,NON_INFLUENCER,0,,1,0,0,1,[],[],0,95,2,2.0,True,"['LOCATION', 'DATE_TIME']",['68a4bc47-a84f-4c26-adbd-f369bb14b14f'],16051,top_conversations_2023-09-18,True,True,2023-09-18 17:59:39,top_conversations_2023-09-18_graph-6,[]
9162,a056c5a6-866c-4236-88b4-02ade531063e,f3486a51-b59b-426e-9c03-a6a6b3949759,5.814025683494066e-10,6,NON_INFLUENCER,0,,1,0,0,1,[],[],0,209,18,2.111111111111111,True,"['PERSON', 'LOCATION', 'DATE_TIME']",['4e45b432-6419-4b57-911c-e71bde9503ad'],15097,top_conversations_2023-09-18,True,True,2023-09-18 17:43:45,top_conversations_2023-09-18_graph-6,[]
9163,4dc3abdc-dcf4-45de-ae23-e10e6dbf7eca,f3486a51-b59b-426e-9c03-a6a6b3949759,5.814025683494066e-10,6,NON_INFLUENCER,0,,1,0,0,1,[],[],0,131,3,2.0,True,"['LOCATION', 'DATE_TIME']",['4e45b432-6419-4b57-911c-e71bde9503ad'],16249,top_conversations_2023-09-18,True,True,2023-09-18 18:02:57,top_conversations_2023-09-18_graph-6,[]
9164,933b6a47-7236-41fa-bae8-45bbcb952736,9a54983f-4a02-4801-985c-5cadd4c4d3da,5.573496715561273e-11,15,NON_INFLUENCER,0,,3,0,0,3,[],[],0,2,0,1.0,False,[],['bcc5c2a9-0e40-470e-960e-8d235199d8ff'],10095,top_conversations_2023-09-18,True,True,2023-09-18 16:20:23,top_conversations_2023-09-18_graph-6,[]
9165,5b65ec25-9241-4e22-adf4-8f3a27a1dfaa,70f49f5b-736c-420a-a7fe-cd3f5e5231ec,5.573496715561273e-11,2,NON_INFLUENCER,0,,1,0,0,1,[],[],0,14,0,1.0,False,[],['bcc5c2a9-0e40-470e-960e-8d235199d8ff'],15287,top_conversations_2023-09-18,True,True,2023-09-18 17:46:55,top_conversations_2023-09-18_graph-6,[]
9166,3bae340b-037f-49a4-bcb1-2417e621e241,eb478cf7-7edb-4dfc-a54f-d271a1d5ebf6,5.573496715561273e-11,7,NON_INFLUENCER,0,,1,0,0,1,[],[],0,27,0,1.0,False,[],['bcc5c2a9-0e40-470e-960e-8d235199d8ff'],17715,top_conversations_2023-09-18,True,True,2023-09-18 18:27:23,top_conversations_2023-09-18_graph-6,[]
9167,7e92cc63-ad79-479d-a395-52e781774680,c9498245-6cdb-46cc-9e2e-348f0798344a,5.54485355159552e-11,4,NON_INFLUENCER,0,,2,0,1,3,[],[],0,1,0,1.0,False,[],['497e4518-c710-4db0-92bf-7a80fa37d510'],8872,top_conversations_2023-09-18,True,True,2023-09-18 16:00:00,top_conversations_2023-09-18_graph-6,[]
9168,bab5214e-63de-4e08-858f-f8ceafda16d0,69ff610f-8c3f-4388-b2c4-acd755823c0d,5.54485355159552e-11,39,NON_INFLUENCER,0,,3,0,1,4,[],[],0,19,1,3.0,True,['PERSON'],['bdd55b2d-c977-4c27-8f0c-038dd898e59c'],7815,top_conversations_2023-09-18,True,True,2023-09-18 15:42:23,top_conversations_2023-09-18_graph-6,[]
9169,5407bf23-26d7-4672-a072-2fb3a6620a39,915330bd-c4a7-4578-9d5f-7f7baf0134dc,3.94443628731086e-12,4,NON_INFLUENCER,0,,1,0,0,1,[],[],0,15,0,1.0,False,[],['7e92cc63-ad79-479d-a395-52e781774680'],15105,top_conversations_2023-09-18,True,True,2023-09-18 17:43:53,top_conversations_2023-09-18_graph-6,[]
9170,b837cbcd-816a-4c3e-a301-c967cee4d947,9e0955ba-90ce-41e0-8692-4a2f78b20246,3.94443628731086e-12,11,NON_INFLUENCER,0,,1,0,0,1,[],[],0,6,0,1.0,False,[],['bab5214e-63de-4e08-858f-f8ceafda16d0'],8658,top_conversations_2023-09-18,True,True,2023-09-18 15:56:26,top_conversations_2023-09-18_graph-6,[]
9171,85445893-a05e-4f7d-845c-91dfad93e4a1,549204c3-ea7c-4336-9c5d-10d86521fd9f,0.7030316151689533,5507,NANO_INFLUENCER,2,,11103,0,313,11418,[],[],0,1,0,1.0,False,[],[],0,top_conversations_2023-09-18,False,False,2023-09-18 14:36:22,top_conversations_2023-09-18_graph-11,[]
9172,67479194-7b6f-420e-988f-e43e140c9d5f,6399e25d-81ee-46f0-8801-2af08a5e1e4e,0.09656098404197623,55,NON_INFLUENCER,0,,930,0,22,952,[],[],0,17,1,2.0,True,['NRP'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],999,top_conversations_2023-09-18,True,True,2023-09-18 14:53:01,top_conversations_2023-09-18_graph-11,[]
9173,b3386eea-f9c7-49b3-b118-d6385ebd7402,3027638f-a439-481f-acc3-39d15bb9349e,0.08440162382850842,33,NON_INFLUENCER,0,,685,0,12,697,[],[],0,18,2,2.0,True,"['LOCATION', 'NRP']",['85445893-a05e-4f7d-845c-91dfad93e4a1'],743,top_conversations_2023-09-18,True,True,2023-09-18 14:48:45,top_conversations_2023-09-18_graph-11,[]
9174,a5bbf245-8547-466f-b5f7-664d09bd1781,b4655810-6577-42b9-b355-f3e9b79e8912,0.0741374668258789,25,NON_INFLUENCER,0,,176,0,1,177,[],[],0,18,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],1159,top_conversations_2023-09-18,True,True,2023-09-18 14:55:41,top_conversations_2023-09-18_graph-11,[]
9175,59dc8dfa-1edd-445f-9d12-39a560d581fd,8797290a-eb26-4b5e-8c3b-2ff399b517e4,0.0766673424918243,19,NON_INFLUENCER,0,,138,0,4,142,[],[],0,30,1,3.0,True,['PERSON'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],5847,top_conversations_2023-09-18,True,True,2023-09-18 16:13:49,top_conversations_2023-09-18_graph-11,[]
9176,8db42352-da53-4ba2-b73f-f37fa6e671da,356198dd-dedf-455f-b9ba-56b548abd06f,0.07765195660761086,18,NON_INFLUENCER,0,,226,0,5,231,[],[],0,17,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],4103,top_conversations_2023-09-18,True,True,2023-09-18 15:44:45,top_conversations_2023-09-18_graph-11,[]
9177,3aec574a-2dbb-4095-8dbc-79f3c63430f0,23c204d4-2e18-42fd-9fbd-aba05d236cc8,0.07332213382072761,14,NON_INFLUENCER,0,,34,0,0,34,[],[],0,30,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6047,top_conversations_2023-09-18,True,True,2023-09-18 16:17:09,top_conversations_2023-09-18_graph-11,[]
9178,78fde0b6-f4b8-4f3e-85d1-24b886db5613,0a023e41-3787-4f09-a87c-76a66bdf8daf,0.07495279983103022,11,NON_INFLUENCER,0,,60,0,2,62,[],[],0,35,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],1836,top_conversations_2023-09-18,True,True,2023-09-18 15:06:58,top_conversations_2023-09-18_graph-11,[]
9179,d42125f6-fa87-4814-9a62-e66c17dcdf32,6dbe5b90-ec2f-4fa2-9584-42af11540ab1,0.0741285001328187,7,NON_INFLUENCER,0,,21,0,1,22,[],[],0,9,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],3250,top_conversations_2023-09-18,True,True,2023-09-18 15:30:32,top_conversations_2023-09-18_graph-11,[]
9180,082088f4-a2c5-4eda-b2c5-2fc996ed1085,1b80c2ca-a786-40b7-9733-e9d9613d0ae9,0.07332213382072761,5,NON_INFLUENCER,0,,18,0,0,18,[],[],0,7,1,3.0,True,['PERSON'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],4312,top_conversations_2023-09-18,True,True,2023-09-18 15:48:14,top_conversations_2023-09-18_graph-11,[]
9181,84647e40-ea32-4e02-be43-86cb2b8f79f2,426fb04a-d366-4253-92ed-aa8d886d4f78,0.07332213382072761,10,NON_INFLUENCER,0,,33,0,0,33,[],[],0,38,1,3.0,True,['PERSON'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],4350,top_conversations_2023-09-18,True,True,2023-09-18 15:48:52,top_conversations_2023-09-18_graph-11,[]
9182,45b1c5ee-18e2-4d2f-b11c-6a1adab1393a,c1aa8f32-b976-46f4-b921-2b2c79b616b8,0.0741285001328187,14,NON_INFLUENCER,0,,23,0,1,24,[],[],0,9,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],5375,top_conversations_2023-09-18,True,True,2023-09-18 16:05:57,top_conversations_2023-09-18_graph-11,[]
9183,75354b9a-f08e-47fa-870c-05c7f6ae67a6,2abf9574-519c-4834-9d1e-1cde1925ae5b,0.0741285001328187,11,NON_INFLUENCER,0,,25,0,1,26,[],[],0,4,2,2.5,True,"['PERSON', 'DATE_TIME']",['85445893-a05e-4f7d-845c-91dfad93e4a1'],5509,top_conversations_2023-09-18,True,True,2023-09-18 16:08:11,top_conversations_2023-09-18_graph-11,[]
9184,12ab2b88-38f7-4ff8-b4cf-c2282981d854,16dbfe78-a693-4c77-afa0-c2900528235b,0.07332213382072761,8,NON_INFLUENCER,0,,11,0,0,11,[],[],0,36,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6055,top_conversations_2023-09-18,True,True,2023-09-18 16:17:17,top_conversations_2023-09-18_graph-11,[]
9185,cd83b2fb-e247-41fb-b5f8-5773f973a195,fdf5453e-69a3-4c27-b5bf-1ebb3ae1d440,0.07332213382072761,4,NON_INFLUENCER,0,,18,0,0,18,[],[],0,30,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6257,top_conversations_2023-09-18,True,True,2023-09-18 16:20:39,top_conversations_2023-09-18_graph-11,[]
9186,e9ce971a-6e5b-4e22-9c85-16453cc1a848,5886e7b4-ce5b-44a6-9742-923da7c46127,0.0741285001328187,393,NON_INFLUENCER,0,,8,0,1,9,[],[],0,14,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],8047,top_conversations_2023-09-18,True,True,2023-09-18 16:50:29,top_conversations_2023-09-18_graph-11,[]
9187,26e50b98-daa7-41a4-8254-9317c1c12488,5488bbb2-7931-4c66-ae2b-017b231ff331,0.07332213382072761,8,NON_INFLUENCER,0,,7,0,0,7,[],[],0,18,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],8739,top_conversations_2023-09-18,True,True,2023-09-18 17:02:01,top_conversations_2023-09-18_graph-11,[]
9188,ada7a66b-810b-4405-8952-540d050b786e,b058e460-f50d-4bc2-89f2-57cc6d815992,0.0741285001328187,8,NON_INFLUENCER,0,,15,0,1,16,[],[],0,10,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6337,top_conversations_2023-09-18,True,True,2023-09-18 16:21:59,top_conversations_2023-09-18_graph-11,[]
9189,ff522c72-5a3b-46c5-9862-49a0b9ecee20,5e25bfed-d3da-49f3-8e50-7274999b4bfc,0.07586516706008163,5,NON_INFLUENCER,0,,39,0,3,42,[],[],0,6,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],4442,top_conversations_2023-09-18,True,True,2023-09-18 15:50:24,top_conversations_2023-09-18_graph-11,[]
9190,5e8b934b-00f0-45ed-9dd1-da746d6f7400,d124c4bb-3561-4b19-ad8e-7ee19267fe62,0.0741285001328187,2,NON_INFLUENCER,0,,13,0,1,14,[],[],0,32,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],5955,top_conversations_2023-09-18,True,True,2023-09-18 16:15:37,top_conversations_2023-09-18_graph-11,[]
9191,faccb411-8c5c-4316-ab1a-c18f212f168d,16bc2148-6477-4c6c-ad70-f240edf323c6,0.07332213382072761,5,NON_INFLUENCER,0,,7,0,0,7,[],[],0,25,1,3.0,True,['PERSON'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6463,top_conversations_2023-09-18,True,True,2023-09-18 16:24:05,top_conversations_2023-09-18_graph-11,[]
9192,4480c11c-f9ac-4503-8e98-bc3a2113459b,d131640e-8cb6-4db8-90e5-9f6afd440edf,0.07332213382072761,11,NON_INFLUENCER,0,,6,0,0,6,[],[],0,1,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],5303,top_conversations_2023-09-18,True,True,2023-09-18 16:04:45,top_conversations_2023-09-18_graph-11,[]
9193,c4e15340-8aab-4781-a244-0ad82ec7e0f4,646b14b3-3d55-457a-bcf7-cb93067cc8d0,0.07332213382072761,10,NON_INFLUENCER,0,,6,0,0,6,[],[],0,3,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],5494,top_conversations_2023-09-18,True,True,2023-09-18 16:07:56,top_conversations_2023-09-18_graph-11,[]
9194,899e3386-e611-4739-9df6-17019397e498,efb0d621-bf1f-4500-8cd6-0d79d1f795c1,0.07332213382072761,5,NON_INFLUENCER,0,,6,0,0,6,[],[],0,37,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6283,top_conversations_2023-09-18,True,True,2023-09-18 16:21:05,top_conversations_2023-09-18_graph-11,[]
9195,c4295251-5ded-494e-97dc-019c0df40f83,fdf61899-f434-4bc2-a468-7358ebb73b00,0.07332213382072761,3,NON_INFLUENCER,0,,18,0,0,18,[],[],0,42,1,2.0,True,['NRP'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6609,top_conversations_2023-09-18,True,True,2023-09-18 16:26:31,top_conversations_2023-09-18_graph-11,[]
9196,292a2247-635d-4fd5-afea-8cbd6c49deb2,b4eefba6-7d28-4935-b6e9-4e32adea05be,0.0741374668258789,16,NON_INFLUENCER,0,,10,0,1,11,[],[],0,5,0,1.0,False,[],['85445893-a05e-4f7d-845c-91dfad93e4a1'],8506,top_conversations_2023-09-18,True,True,2023-09-18 16:58:08,top_conversations_2023-09-18_graph-11,[]
9197,d9c7290d-06c3-4949-ac3e-e61450224847,e0348e0b-57f0-436a-928b-de81d2ae8627,0.07332213382072761,5,NON_INFLUENCER,0,,6,0,0,6,[],[],0,40,1,2.0,True,['DATE_TIME'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],7508,top_conversations_2023-09-18,True,True,2023-09-18 16:41:30,top_conversations_2023-09-18_graph-11,[]
9198,e8da2185-65ab-4d1a-9884-df4490d0dacd,c5ad94df-7ecb-4fa6-b250-d10bd98b5790,0.07332213382072761,6,NON_INFLUENCER,0,,4,0,0,4,[],[],0,16,1,2.0,True,['DATE_TIME'],['85445893-a05e-4f7d-845c-91dfad93e4a1'],6504,top_conversations_2023-09-18,True,True,2023-09-18 16:24:46,top_conversations_2023-09-18_graph-11,[]
9199,232f196b-ad09-46be-bd17-82cb374f31f0,c5e83113-fa47-4f3c-8a2a-cca27a6bc106,0.07332213382072761,4,NON_INFLUENCER,0,,3,0,0,3,[],[],0,87,2,2.5,True,"['PERSON', 'DATE_TIME']",['85445893-a05e-4f7d-845c-91dfad93e4a1'],8287,top_conversations_2023-09-18,True,True,2023-09-18 16:54:29,top_conversations_2023-09-18_graph-11,[]
